"ID","NeighborID","Counter","Ticks"
"17","0",1,7
"17","0",2,7
"17","0",3,8
"17","0",4,8
"17","0",5,8
"17","0",6,17
"17","36",133,55
"17","34",134,55
"17","24",135,56
"17","13",136,56
"17","13",137,57
"17","13",138,57
"17","45",139,57
"17","45",140,58
"17","41",141,58
"17","41",142,59
"17","41",143,59
"17","31",144,59
"17","26",145,60
"17","26",146,60
"17","26",147,60
"17","26",148,61
"17","26",149,61
"17","26",150,62
"17","26",151,62
"17","22",152,62
"17","22",153,63
"17","22",154,63
"17","22",155,63
"17","22",156,64
"17","22",157,64
"17","22",158,65
"17","9",159,65
"17","9",160,65
"17","8",161,66
"17","8",162,66
"17","47",163,66
"17","47",164,67
"17","11",165,67
"17","11",166,67
"17","23",167,68
"17","23",168,68
"17","18",169,69
"17","20",170,69
"17","25",171,69
"17","1",172,70
"17","35",173,70
"17","7",174,70
"17","29",175,71
"17","29",176,71
"17","29",177,72
"17","29",178,72
"17","32",179,72
"17","32",180,73
"17","32",181,73
"17","13",182,73
"17","4",183,74
"17","36",184,74
"17","36",185,75
"17","36",186,75
"17","34",187,75
"17","34",188,76
"17","34",189,76
"17","26",190,77
"17","26",191,77
"17","9",192,77
"17","9",193,78
"17","9",194,78
"17","9",195,78
"17","9",196,79
"17","9",197,79
"17","9",198,79
"17","45",199,80
"17","45",200,80
"17","22",201,81
"17","22",202,81
"17","22",203,81
"17","22",204,82
"17","22",205,82
"17","22",206,82
"17","22",207,83
"17","22",208,83
"17","8",209,84
"17","8",210,84
"17","8",211,84
"17","8",212,85
"17","9",213,85
"17","11",214,85
"17","11",215,86
"17","11",216,86
"17","11",217,87
"17","11",218,87
"17","11",219,87
"17","25",220,88
"17","25",221,88
"17","7",222,88
"17","20",223,89
"17","20",224,89
"17","20",225,89
"17","29",226,90
"17","32",227,90
"17","32",228,91
"17","32",229,91
"17","13",230,91
"17","13",231,92
"17","36",232,92
"17","36",233,92
"17","36",234,93
"17","36",235,93
"17","36",236,94
"17","36",237,94
"17","36",238,94
"17","36",239,95
"17","34",240,95
"17","34",241,96
"17","34",242,96
"17","34",243,96
"17","34",244,97
"17","34",245,97
"17","34",246,97
"17","34",247,98
"17","31",248,98
"17","6",249,99
"17","6",250,99
"17","6",251,99
"17","6",252,100
"17","6",253,100
"17","6",254,100
"17","6",255,101
"17","6",256,101
"17","23",257,102
"17","23",258,102
"17","23",259,102
"17","23",260,103
"17","23",261,103
"17","23",262,103
"17","9",263,104
"17","9",264,104
"17","9",265,105
"17","9",266,105
"17","9",267,105
"17","1",268,106
"17","25",269,106
"17","7",270,106
"17","7",271,107
"17","7",272,107
"17","7",273,108
"17","7",274,108
"17","32",275,108
"17","29",276,109
"17","29",277,109
"17","13",278,109
"17","13",279,110
"17","36",280,110
"17","24",281,111
"17","24",282,111
"17","24",283,111
"17","24",284,112
"17","41",285,112
"17","26",286,113
"17","22",287,113
"17","22",288,113
"17","22",289,114
"17","22",290,114
"17","22",291,115
"17","22",292,115
"17","34",293,115
"17","34",294,116
"17","14",295,116
"17","14",296,116
"17","14",297,117
"17","31",298,117
"17","31",299,118
"17","31",300,118
"17","31",301,118
"17","31",302,119
"17","31",303,119
"17","11",304,119
"17","8",305,120
"17","47",306,120
"17","47",307,121
"17","47",308,121
"17","33",309,121
"17","33",310,122
"17","33",311,122
"17","33",312,123
"17","33",313,123
"17","35",314,123
"17","1",315,124
"17","9",316,124
"17","25",317,124
"17","25",318,125
"17","25",319,125
"17","25",320,126
"17","25",321,126
"17","32",322,126
"17","20",323,127
"17","20",324,127
"17","13",325,127
"17","29",326,128
"17","36",327,128
"17","36",328,129
"17","36",329,129
"17","36",330,129
"17","24",331,130
"17","24",332,130
"17","26",333,131
"17","26",334,131
"17","26",335,131
"17","26",336,132
"17","22",337,132
"17","22",338,133
"17","22",339,133
"17","22",340,133
"17","22",341,134
"17","22",342,134
"17","22",343,134
"17","22",344,135
"17","22",345,135
"17","22",346,136
"17","18",347,136
"17","18",348,136
"17","18",349,137
"17","31",350,137
"17","31",351,137
"17","8",352,138
"17","8",353,138
"17","8",354,139
"17","8",355,139
"17","8",356,139
"17","8",357,140
"17","8",358,140
"17","8",359,140
"17","8",360,141
"17","35",361,141
"17","1",362,142
"17","1",363,142
"17","1",364,142
"17","25",365,143
"17","25",366,143
"17","7",367,143
"17","9",368,144
"17","32",369,144
"17","32",370,145
"17","36",371,145
"17","13",372,145
"17","13",373,146
"17","13",374,146
"17","13",375,147
"17","20",376,147
"17","20",377,147
"17","29",378,148
"17","29",379,148
"17","26",380,149
"17","41",381,149
"17","9",382,149
"17","9",383,150
"17","9",384,150
"17","9",385,150
"17","9",386,151
"17","9",387,151
"17","9",388,152
"17","9",389,152
"17","9",390,152
"17","9",391,153
"17","9",392,153
"17","9",393,153
"17","9",394,154
"17","9",395,154
"17","9",396,155
"17","9",397,155
"17","33",398,155
"17","8",399,156
"17","31",400,156
"17","15",401,156
"17","15",402,157
"17","47",403,157
"17","47",404,158
"17","47",405,158
"17","35",406,158
"17","35",407,159
"17","35",408,159
"17","1",409,159
"17","1",410,160
"17","1",411,160
"17","1",412,161
"17","25",413,161
"17","7",414,161
"17","7",415,162
"17","32",416,162
"17","32",417,162
"17","32",418,163
"17","36",419,163
"17","9",420,164
"17","9",421,164
"17","13",422,164
"17","45",423,165
"17","45",424,165
"17","20",425,166
"17","20",426,166
"17","20",427,166
"17","24",428,167
"17","9",429,167
"17","26",430,168
"17","26",431,168
"17","26",432,168
"17","26",433,169
"17","26",434,169
"17","4",435,169
"17","18",436,170
"17","18",437,170
"17","18",438,171
"17","18",439,171
"17","11",440,171
"17","11",441,172
"17","11",442,172
"17","41",443,172
"17","15",444,173
"17","6",445,173
"17","8",446,174
"17","8",447,174
"17","8",448,174
"17","8",449,175
"17","34",450,175
"17","47",451,175
"17","47",452,176
"17","35",453,176
"17","35",454,177
"17","35",455,177
"17","35",456,177
"17","1",457,178
"17","1",458,178
"17","1",459,178
"17","1",460,179
"17","25",461,179
"17","7",462,180
"17","7",463,180
"17","7",464,180
"17","7",465,181
"17","36",466,181
"17","13",467,181
"17","13",468,182
"17","45",469,182
"17","45",470,183
"17","45",471,183
"17","9",472,184
"17","9",473,184
"17","9",474,184
"17","20",475,185
"17","20",476,185
"17","9",477,185
"17","24",478,186
"17","24",479,186
"17","24",480,187
"17","24",481,187
"17","24",482,187
"17","24",483,188
"17","24",484,188
"17","11",485,188
"17","11",486,189
"17","22",487,189
"17","22",488,190
"17","22",489,190
"17","33",490,190
"17","41",491,191
"17","41",492,191
"17","41",493,191
"17","8",494,192
"17","6",495,192
"17","18",496,193
"17","31",497,193
"17","47",498,193
"17","47",499,194
"17","47",500,194
"17","47",501,195
"17","34",502,195
"17","34",503,195
"17","1",504,196
"17","1",505,196
"17","1",506,196
"17","1",507,197
"17","1",508,197
"17","7",509,198
"17","7",510,198
"17","7",511,198
"17","7",512,199
"17","36",513,199
"17","45",514,199
"17","45",515,200
"17","45",516,200
"17","45",517,201
"17","45",518,201
"17","45",519,201
"17","45",520,202
"17","45",521,202
"17","9",522,203
"17","9",523,203
"17","9",524,203
"17","9",525,204
"17","9",526,204
"17","29",527,204
"17","29",528,205
"17","29",529,205
"17","29",530,206
"17","29",531,206
"17","29",532,206
"17","38",533,207
"17","38",534,207
"17","38",535,207
"17","38",536,208
"17","38",537,208
"17","38",538,209
"17","42",539,209
"17","42",540,209
"17","8",541,210
"17","8",542,210
"17","8",543,211
"17","8",544,211
"17","8",545,211
"17","8",546,212
"17","31",547,212
"17","6",548,212
"17","6",549,213
"17","6",550,213
"17","1",551,214
"17","34",552,214
"17","34",553,214
"17","34",554,215
"17","34",555,215
"17","7",556,215
"17","45",557,216
"17","45",558,216
"17","45",559,217
"17","36",560,217
"17","13",561,217
"17","13",562,218
"17","32",563,218
"17","32",564,218
"17","32",565,219
"17","32",566,219
"17","32",567,220
"17","32",568,220
"17","26",569,220
"17","26",570,221
"17","26",571,221
"17","26",572,222
"17","26",573,222
"17","26",574,222
"17","23",575,223
"17","23",576,223
"17","29",577,224
"17","38",578,224
"17","38",579,224
"17","38",580,225
"17","38",581,225
"17","38",582,225
"17","38",583,226
"17","38",584,226
"17","38",585,227
"17","38",586,227
"17","38",587,227
"17","8",588,228
"17","42",589,228
"17","42",590,228
"17","42",591,229
"17","35",592,229
"17","35",593,230
"17","35",594,230
"17","35",595,230
"17","35",596,231
"17","31",597,231
"17","1",598,232
"17","1",599,232
"17","6",600,232
"17","41",601,233
"17","41",602,233
"17","45",603,233
"17","34",604,234
"17","25",605,234
"17","25",606,235
"17","25",607,235
"17","36",608,235
"17","36",609,236
"17","32",610,236
"17","32",611,236
"17","32",612,237
"17","32",613,237
"17","32",614,238
"17","32",615,238
"17","9",616,238
"17","26",617,239
"17","26",618,239
"17","26",619,240
"17","26",620,240
"17","26",621,240
"17","11",622,241
"17","11",623,241
"17","33",624,242
"17","33",625,242
"17","33",626,242
"17","33",627,243
"17","33",628,243
"17","33",629,243
"17","33",630,244
"17","33",631,244
"17","33",632,245
"17","33",633,245
"17","4",634,245
"17","4",635,246
"17","14",636,246
"17","14",637,246
"17","42",638,247
"17","42",639,247
"17","42",640,248
"17","42",641,248
"17","42",642,248
"17","42",643,249
"17","42",644,249
"17","1",645,249
"17","31",646,250
"17","31",647,250
"17","31",648,251
"17","6",649,251
"17","9",650,251
"17","9",651,252
"17","22",652,252
"17","22",653,253
"17","22",654,253
"17","22",655,253
"17","34",656,254
"17","32",657,254
"17","32",658,254
"17","32",659,255
"17","32",660,255
"17","45",661,256
"17","45",662,256
"17","9",663,256
"17","26",664,257
"17","26",665,257
"17","11",666,258
"17","11",667,258
"17","11",668,258
"17","33",669,259
"17","38",670,259
"17","38",671,259
"17","15",672,260
"17","18",673,260
"17","24",674,261
"17","24",675,261
"17","29",676,261
"17","29",677,262
"17","29",678,262
"17","29",679,263
"17","29",680,263
"17","29",681,263
"17","29",682,264
"17","14",683,264
"17","14",684,264
"17","8",685,265
"17","8",686,265
"17","4",687,266
"17","42",688,266
"17","42",689,266
"17","42",690,267
"17","49",691,267
"17","1",692,267
"17","1",693,268
"17","41",694,268
"17","13",695,269
"17","31",696,269
"17","31",697,269
"17","31",698,270
"17","6",699,270
"17","6",700,270
"17","25",701,271
"17","36",702,271
"17","9",703,272
"17","32",704,272
"17","32",705,272
"17","32",706,273
"17","45",707,273
"17","45",708,274
"17","34",709,274
"17","9",710,274
"17","9",711,275
"17","9",712,275
"17","33",713,276
"17","38",714,276
"17","38",715,276
"17","23",716,277
"17","23",717,277
"17","23",718,277
"17","23",719,278
"17","23",720,278
"17","23",721,279
"17","23",722,279
"17","23",723,279
"17","24",724,280
"17","24",725,280
"17","29",726,280
"17","29",727,281
"17","29",728,281
"17","29",729,282
"17","29",730,282
"17","35",731,282
"17","8",732,283
"17","14",733,283
"17","14",734,284
"17","14",735,284
"17","14",736,284
"17","1",737,285
"17","42",738,285
"17","42",739,285
"17","42",740,286
"17","42",741,286
"17","41",742,287
"17","41",743,287
"17","41",744,287
"17","31",745,288
"17","31",746,288
"17","31",747,288
"17","31",748,289
"17","31",749,289
"17","45",750,290
"17","45",751,290
"17","45",752,290
"17","22",753,291
"17","22",754,291
"17","9",755,291
"17","11",756,292
"17","9",757,292
"17","26",758,293
"17","26",759,293
"17","26",760,294
"17","18",761,294
"17","18",762,294
"17","18",763,295
"17","38",764,295
"17","38",765,295
"17","38",766,296
"17","38",767,296
"17","38",768,297
"17","38",769,297
"17","38",770,297
"17","38",771,298
"17","38",772,298
"17","38",773,298
"17","38",774,299
"17","38",775,299
"17","49",776,300
"17","49",777,300
"17","29",778,300
"17","8",779,301
"17","8",780,301
"17","8",781,301
"17","14",782,302
"17","4",783,302
"17","1",784,303
"17","1",785,303
"17","1",786,303
"17","13",787,304
"17","42",788,304
"17","42",789,305
"17","41",790,305
"17","41",791,305
"17","7",792,306
"17","7",793,306
"17","25",794,306
"17","31",795,307
"17","36",796,307
"17","36",797,308
"17","36",798,308
"17","6",799,308
"17","6",800,309
"17","32",801,309
"17","32",802,309
"17","32",803,310
"17","32",804,310
"17","33",805,311
"17","33",806,311
"17","33",807,311
"17","26",808,312
"17","26",809,312
"17","26",810,313
"17","26",811,313
"17","26",812,313
"17","34",813,314
"17","15",814,314
"17","15",815,315
"17","15",816,315
"17","15",817,315
"17","15",818,316
"17","22",819,316
"17","24",820,316
"17","24",821,317
"17","24",822,317
"17","24",823,318
"17","24",824,318
"17","24",825,318
"17","8",826,319
"17","8",827,319
"17","29",828,319
"17","29",829,320
"17","14",830,320
"17","1",831,321
"17","1",832,321
"17","4",833,321
"17","4",834,322
"17","4",835,322
"17","4",836,322
"17","42",837,323
"17","41",838,323
"17","7",839,324
"17","7",840,324
"17","7",841,324
"17","25",842,325
"17","36",843,325
"17","36",844,325
"17","31",845,326
"17","32",846,326
"17","11",847,327
"17","6",848,327
"17","6",849,327
"17","33",850,328
"17","9",851,328
"17","18",852,329
"17","38",853,329
"17","38",854,329
"17","26",855,330
"17","26",856,330
"17","15",857,331
"17","15",858,331
"17","15",859,331
"17","15",860,332
"17","15",861,332
"17","15",862,332
"17","15",863,333
"17","15",864,333
"17","34",865,334
"17","34",866,334
"17","47",867,334
"17","47",868,335
"17","47",869,335
"17","24",870,335
"17","24",871,336
"17","24",872,336
"17","8",873,337
"17","8",874,337
"17","8",875,337
"17","8",876,338
"17","8",877,338
"17","13",878,338
"17","14",879,339
"17","14",880,339
"17","14",881,340
"17","14",882,340
"17","4",883,340
"17","41",884,341
"17","41",885,341
"17","7",886,342
"17","42",887,342
"17","42",888,342
"17","42",889,343
"17","36",890,343
"17","36",891,343
"17","11",892,344
"17","11",893,344
"17","11",894,345
"17","33",895,345
"17","33",896,345
"17","33",897,346
"17","33",898,346
"17","9",899,346
"17","9",900,347
"17","9",901,347
"17","26",902,348
"17","26",903,348
"17","26",904,348
"17","26",905,349
"17","26",906,349
"17","26",907,350
"17","26",908,350
"17","26",909,350
"17","26",910,351
"17","26",911,351
"17","47",912,352
"17","47",913,352
"17","47",914,352
"17","35",915,353
"17","35",916,353
"17","34",917,353
"17","22",918,354
"17","22",919,354
"17","8",920,355
"17","8",921,355
"17","8",922,355
"17","8",923,356
"17","8",924,356
"17","8",925,356
"17","14",926,357
"17","20",927,357
"17","20",928,358
"17","20",929,358
"17","29",930,358
"17","29",931,359
"17","41",932,359
"17","7",933,359
"17","7",934,360
"17","4",935,360
"17","4",936,361
"17","4",937,361
"17","36",938,361
"17","36",939,362
"17","32",940,362
"17","18",941,362
"17","33",942,363
"17","45",943,363
"17","31",944,364
"17","31",945,364
"17","9",946,364
"17","23",947,365
"17","23",948,365
"17","26",949,366
"17","6",950,366
"17","6",951,366
"17","1",952,367
"17","1",953,367
"17","1",954,368
"17","1",955,368
"17","1",956,368
"17","1",957,369
"17","1",958,369
"17","47",959,369
"17","47",960,370
"17","47",961,370
"17","35",962,371
"17","22",963,371
"17","22",964,371
"17","22",965,372
"17","22",966,372
"17","22",967,372
"17","8",968,373
"17","8",969,373
"17","34",970,374
"17","34",971,374
"17","34",972,374
"17","13",973,375
"17","13",974,375
"17","13",975,375
"17","14",976,376
"17","29",977,376
"17","7",978,377
"17","7",979,377
"17","20",980,377
"17","11",981,378
"17","11",982,378
"17","11",983,379
"17","25",984,379
"17","36",985,379
"17","42",986,380
"17","42",987,380
"17","42",988,380
"17","42",989,381
"17","42",990,381
"17","42",991,382
"17","42",992,382
"17","9",993,382
"17","1",994,383
"17","1",995,383
"17","26",996,384
"17","26",997,384
"17","26",998,384
"17","26",999,385
"17","26",1000,385
"17","26",1001,385
"17","26",1002,386
"17","22",1003,386
"17","47",1004,387
"17","47",1005,387
"17","47",1006,387
"17","47",1007,388
"17","47",1008,388
"17","35",1009,389
"17","35",1010,389
"17","9",1011,389
"17","9",1012,390
"17","9",1013,390
"17","9",1014,391
"17","8",1015,391
"17","24",1016,391
"17","13",1017,392
"17","13",1018,392
"17","13",1019,392
"17","13",1020,393
"17","34",1021,393
"17","34",1022,394
"17","34",1023,394
"17","34",1024,394
"17","14",1025,395
"17","29",1026,395
"17","41",1027,396
"17","41",1028,396
"17","20",1029,396
"17","33",1030,397
"17","18",1031,397
"17","18",1032,398
"17","18",1033,398
"17","4",1034,398
"17","42",1035,399
"17","32",1036,399
"17","32",1037,399
"17","32",1038,400
"17","32",1039,400
"17","1",1040,401
"17","1",1041,401
"17","15",1042,401
"17","31",1043,402
"17","31",1044,402
"17","31",1045,403
"17","31",1046,403
"17","25",1047,403
"17","6",1048,404
"17","23",1049,404
"17","47",1050,405
"17","47",1051,405
"17","47",1052,405
"17","22",1053,406
"17","22",1054,406
"17","35",1055,407
"17","35",1056,407
"17","35",1057,407
"17","35",1058,408
"17","9",1059,408
"17","9",1060,408
"17","8",1061,409
"17","8",1062,409
"17","13",1063,410
"17","13",1064,410
"17","24",1065,410
"17","24",1066,411
"17","24",1067,411
"17","24",1068,412
"17","24",1069,412
"17","24",1070,412
"17","7",1071,413
"17","14",1072,413
"17","14",1073,413
"17","14",1074,414
"17","34",1075,414
"17","34",1076,415
"17","33",1077,415
"17","33",1078,415
"17","33",1079,416
"17","33",1080,416
"17","33",1081,417
"17","33",1082,417
"17","33",1083,417
"17","33",1084,418
"17","33",1085,418
"17","9",1086,419
"17","1",1087,419
"17","1",1088,419
"17","26",1089,420
"17","26",1090,420
"17","26",1091,421
"17","26",1092,421
"17","26",1093,421
"17","26",1094,422
"17","26",1095,422
"17","26",1096,423
"17","6",1097,423
"17","6",1098,423
"17","35",1099,424
"17","22",1100,424
"17","22",1101,424
"17","22",1102,425
"17","22",1103,425
"17","22",1104,426
"17","22",1105,426
"17","22",1106,426
"17","13",1107,427
"17","13",1108,427
"17","13",1109,428
"17","9",1110,428
"17","9",1111,428
"17","9",1112,429
"17","9",1113,429
"17","24",1114,429
"17","11",1115,430
"17","41",1116,430
"17","7",1117,431
"17","18",1118,431
"17","18",1119,431
"17","14",1120,432
"17","14",1121,432
"17","14",1122,433
"17","14",1123,433
"17","14",1124,433
"17","14",1125,434
"17","14",1126,434
"17","14",1127,435
"17","14",1128,435
"17","14",1129,435
"17","1",1130,436
"17","1",1131,436
"17","9",1132,436
"17","42",1133,437
"17","42",1134,437
"17","23",1135,438
"17","23",1136,438
"17","23",1137,439
"17","25",1138,439
"17","25",1139,439
"17","47",1140,440
"17","47",1141,440
"17","31",1142,440
"17","31",1143,441
"17","31",1144,441
"17","35",1145,442
"17","6",1146,442
"17","6",1147,442
"17","6",1148,443
"17","6",1149,443
"17","6",1150,444
"17","6",1151,444
"17","6",1152,444
"17","13",1153,445
"17","13",1154,445
"17","13",1155,445
"17","8",1156,446
"17","8",1157,446
"17","8",1158,447
"17","11",1159,447
"17","24",1160,447
"17","24",1161,448
"17","9",1162,448
"17","7",1163,449
"17","33",1164,449
"17","33",1165,449
"17","33",1166,450
"17","14",1167,450
"17","14",1168,451
"17","14",1169,451
"17","14",1170,451
"17","14",1171,452
"17","29",1172,452
"17","29",1173,452
"17","18",1174,453
"17","34",1175,453
"17","34",1176,454
"17","32",1177,454
"17","9",1178,454
"17","9",1179,455
"17","20",1180,455
"17","42",1181,456
"17","4",1182,456
"17","22",1183,456
"17","47",1184,457
"17","25",1185,457
"17","26",1186,458
"17","26",1187,458
"17","45",1188,458
"17","45",1189,459
"17","45",1190,459
"17","31",1191,460
"17","31",1192,460
"17","31",1193,460
"17","35",1194,461
"17","35",1195,461
"17","35",1196,461
"17","13",1197,462
"17","13",1198,462
"17","13",1199,463
"17","13",1200,463
"17","13",1201,463
"17","8",1202,464
"17","8",1203,464
"17","8",1204,465
"17","11",1205,465
"17","11",1206,465
"17","11",1207,466
"17","41",1208,466
"17","7",1209,467
"17","9",1210,467
"17","24",1211,467
"17","24",1212,468
"17","24",1213,468
"17","36",1214,468
"17","14",1215,469
"17","14",1216,469
"17","14",1217,470
"17","14",1218,470
"17","14",1219,470
"17","14",1220,471
"17","29",1221,471
"17","29",1222,472
"17","32",1223,472
"17","9",1224,472
"17","9",1225,473
"17","9",1226,473
"17","9",1227,473
"17","26",1228,474
"17","26",1229,474
"17","22",1230,475
"17","4",1231,475
"17","4",1232,476
"17","4",1233,476
"17","4",1234,476
"17","4",1235,477
"17","4",1236,477
"17","4",1237,477
"17","4",1238,478
"17","4",1239,478
"17","31",1240,479
"17","31",1241,479
"17","31",1242,479
"17","6",1243,480
"17","6",1244,480
"17","6",1245,481
"17","6",1246,481
"17","6",1247,481
"17","8",1248,482
"17","11",1249,482
"17","11",1250,482
"17","11",1251,483
"17","11",1252,483
"17","11",1253,484
"17","33",1254,484
"17","41",1255,484
"17","7",1256,485
"17","24",1257,485
"17","24",1258,486
"17","36",1259,486
"17","36",1260,486
"17","18",1261,487
"17","14",1262,487
"17","14",1263,487
"17","9",1264,488
"17","9",1265,488
"17","9",1266,489
"17","9",1267,489
"17","9",1268,489
"17","1",1269,490
"17","32",1270,490
"17","9",1271,491
"17","9",1272,491
"17","9",1273,491
"17","26",1274,492
"17","23",1275,492
"17","47",1276,493
"17","34",1277,493
"17","34",1278,493
"17","42",1279,494
"17","4",1280,494
"17","4",1281,495
"17","20",1282,495
"17","20",1283,495
"17","20",1284,496
"17","22",1285,496
"17","22",1286,496
"17","22",1287,497
"17","45",1288,497
"17","31",1289,498
"17","31",1290,498
"17","31",1291,498
"17","6",1292,499
"17","11",1293,499
"17","11",1294,500
"17","8",1295,500
"17","8",1296,500
"17","8",1297,501
"17","8",1298,501
"17","8",1299,501
"17","8",1300,502
"17","36",1301,502
"17","36",1302,503
"17","36",1303,503
"17","36",1304,503
"17","7",1305,504
"17","24",1306,504
"17","24",1307,505
"17","15",1308,505
"17","15",1309,505
"17","14",1310,506
"17","14",1311,506
"17","14",1312,507
"17","9",1313,507
"17","9",1314,507
"17","1",1315,508
"17","32",1316,508
"17","9",1317,508
"17","9",1318,509
"17","29",1319,509
"17","26",1320,510
"17","26",1321,510
"17","26",1322,511
"17","26",1323,511
"17","26",1324,511
"17","26",1325,512
"17","26",1326,512
"17","35",1327,512
"17","4",1328,513
"17","22",1329,513
"17","42",1330,514
"17","42",1331,514
"17","42",1332,514
"17","45",1333,515
"17","45",1334,515
"17","45",1335,516
"17","45",1336,516
"17","11",1337,516
"17","11",1338,517
"17","33",1339,517
"17","33",1340,517
"17","6",1341,518
"17","6",1342,518
"17","8",1343,519
"17","8",1344,519
"17","8",1345,519
"17","8",1346,520
"17","18",1347,520
"17","18",1348,521
"17","41",1349,521
"17","36",1350,521
"17","7",1351,522
"17","7",1352,522
"17","7",1353,522
"17","7",1354,523
"17","24",1355,523
"17","24",1356,524
"17","24",1357,524
"17","24",1358,524
"17","14",1359,525
"17","14",1360,525
"17","14",1361,526
"17","14",1362,526
"17","9",1363,526
"17","26",1364,527
"17","32",1365,527
"17","32",1366,528
"17","47",1367,528
"17","47",1368,528
"17","47",1369,529
"17","47",1370,529
"17","47",1371,530
"17","47",1372,530
"17","47",1373,530
"17","35",1374,531
"17","45",1375,531
"17","42",1376,532
"17","4",1377,532
"17","4",1378,532
"17","20",1379,533
"17","11",1380,533
"17","11",1381,533
"17","34",1382,534
"17","33",1383,534
"17","33",1384,535
"17","33",1385,535
"17","31",1386,535
"17","25",1387,536
"17","25",1388,536
"17","6",1389,537
"17","6",1390,537
"17","6",1391,537
"17","6",1392,538
"17","6",1393,538
"17","41",1394,538
"17","41",1395,539
"17","41",1396,539
"17","7",1397,540
"17","7",1398,540
"17","7",1399,540
"17","7",1400,541
"17","7",1401,541
"17","7",1402,542
"17","7",1403,542
"17","24",1404,542
"17","1",1405,543
"17","1",1406,543
"17","1",1407,543
"17","1",1408,544
"17","1",1409,544
"17","9",1410,545
"17","32",1411,545
"17","32",1412,545
"17","26",1413,546
"17","29",1414,546
"17","29",1415,547
"17","29",1416,547
"17","29",1417,547
"17","35",1418,548
"17","45",1419,548
"17","45",1420,549
"17","45",1421,549
"17","45",1422,549
"17","45",1423,550
"17","11",1424,550
"17","42",1425,551
"17","22",1426,551
"17","33",1427,551
"17","33",1428,552
"17","33",1429,552
"17","33",1430,553
"17","49",1431,553
"17","49",1432,553
"17","49",1433,554
"17","49",1434,554
"17","31",1435,554
"17","31",1436,555
"17","36",1437,555
"17","6",1438,556
"17","6",1439,556
"17","6",1440,556
"17","6",1441,557
"17","6",1442,557
"17","7",1443,558
"17","7",1444,558
"17","7",1445,558
"17","7",1446,559
"17","7",1447,559
"17","23",1448,559
"17","23",1449,560
"17","23",1450,560
"17","23",1451,561
"17","1",1452,561
"17","9",1453,561
"17","9",1454,562
"17","9",1455,562
"17","9",1456,562
"17","14",1457,563
"17","32",1458,563
"17","32",1459,564
"17","32",1460,564
"17","9",1461,565
"17","29",1462,565
"17","29",1463,565
"17","35",1464,566
"17","35",1465,566
"17","35",1466,567
"17","35",1467,567
"17","35",1468,567
"17","35",1469,568
"17","13",1470,568
"17","11",1471,568
"17","11",1472,569
"17","49",1473,569
"17","49",1474,570
"17","22",1475,570
"17","22",1476,570
"17","22",1477,571
"17","22",1478,571
"17","22",1479,572
"17","8",1480,572
"17","25",1481,572
"17","20",1482,573
"17","20",1483,573
"17","31",1484,573
"17","34",1485,574
"17","34",1486,574
"17","34",1487,575
"17","41",1488,575
"17","41",1489,575
"17","41",1490,576
"17","41",1491,576
"17","41",1492,577
"17","41",1493,577
"17","41",1494,577
"17","41",1495,578
"17","41",1496,578
"17","41",1497,579
"17","41",1498,579
"17","9",1499,579
"17","26",1500,580
"17","24",1501,580
"17","24",1502,580
"17","1",1503,581
"17","32",1504,581
"17","14",1505,582
"17","14",1506,582
"17","14",1507,582
"17","35",1508,583
"17","35",1509,583
"17","35",1510,584
"17","29",1511,584
"17","9",1512,584
"17","13",1513,585
"17","11",1514,585
"17","11",1515,586
"17","11",1516,586
"17","11",1517,586
"17","11",1518,587
"17","11",1519,587
"17","11",1520,588
"17","18",1521,588
"17","42",1522,588
"17","47",1523,589
"17","47",1524,589
"17","22",1525,590
"17","4",1526,590
"17","36",1527,590
"17","20",1528,591
"17","20",1529,591
"17","20",1530,591
"17","20",1531,592
"17","41",1532,592
"17","41",1533,593
"17","41",1534,593
"17","41",1535,593
"17","41",1536,594
"17","41",1537,594
"17","41",1538,595
"17","41",1539,595
"17","41",1540,595
"17","41",1541,596
"17","41",1542,596
"17","41",1543,597
"17","1",1544,597
"17","1",1545,597
"17","26",1546,598
"17","24",1547,598
"17","24",1548,598
"17","24",1549,599
"17","32",1550,599
"17","32",1551,600
"17","32",1552,600
"17","32",1553,601
"17","35",1554,601
"17","35",1555,601
"17","35",1556,602
"17","13",1557,602
"17","11",1558,602
"17","29",1559,603
"17","33",1560,603
"17","33",1561,604
"17","33",1562,604
"17","9",1563,604
"17","9",1564,605
"17","9",1565,605
"17","9",1566,606
"17","47",1567,606
"17","42",1568,606
"17","42",1569,607
"17","42",1570,607
"17","42",1571,608
"17","8",1572,608
"17","36",1573,608
"17","22",1574,609
"17","22",1575,609
"17","22",1576,609
"17","4",1577,610
"17","31",1578,610
"17","41",1579,611
"17","41",1580,611
"17","41",1581,611
"17","41",1582,612
"17","41",1583,612
"17","41",1584,613
"17","41",1585,613
"17","41",1586,613
"17","41",1587,614
"17","23",1588,614
"17","34",1589,614
"17","26",1590,615
"17","26",1591,615
"17","9",1592,616
"17","9",1593,616
"17","9",1594,616
"17","9",1595,617
"17","24",1596,617
"17","35",1597,618
"17","35",1598,618
"17","35",1599,618
"17","14",1600,619
"17","11",1601,619
"17","11",1602,620
"17","13",1603,620
"17","33",1604,620
"17","33",1605,621
"17","33",1606,621
"17","18",1607,622
"17","29",1608,622
"17","29",1609,622
"17","29",1610,623
"17","29",1611,623
