"Ticks","Cycles","Counter"
6285,48,8296
6286,48,8297
6286,48,8298
6286,48,8299
6287,48,8300
6287,48,8301
6287,48,8302
6288,48,8303
6288,48,8304
6288,48,8305
6289,48,8306
6289,48,8307
6289,48,8308
6289,48,8309
6290,48,8310
6290,48,8311
6290,48,8312
6291,48,8313
6291,48,8314
6291,48,8315
6292,48,8316
6292,48,8317
6292,48,8318
6293,48,8319
6293,48,8320
6293,48,8321
6293,48,8322
6294,48,8323
6294,48,8324
6294,48,8325
6295,48,8326
6295,48,8327
6295,48,8328
6296,48,8329
6296,48,8330
6296,48,8331
6296,48,8332
6297,48,8333
6297,48,8334
6297,48,8335
6298,48,8336
6298,48,8337
6298,48,8338
6299,48,8339
6299,48,8340
6299,48,8341
6299,48,8342
6300,48,8343
6300,48,8344
6300,48,8345
6301,48,8346
6301,48,8347
6301,48,8348
6302,48,8349
6302,48,8350
6302,48,8351
6302,48,8352
6303,48,8353
6303,48,8354
6303,48,8355
6304,48,8356
6304,48,8357
6304,48,8358
6305,48,8359
6305,48,8360
6305,48,8361
6305,48,8362
6306,48,8363
6306,48,8364
6306,48,8365
6307,48,8366
6307,48,8367
6307,48,8368
6308,48,8369
6308,48,8370
6308,48,8371
6309,48,8372
6309,48,8373
6309,48,8374
6310,48,8375
6310,48,8376
6310,48,8377
6310,48,8378
6311,48,8379
6311,48,8380
6311,48,8381
6312,48,8382
6312,48,8383
6312,48,8384
6313,48,8385
6313,48,8386
6313,48,8387
6313,48,8388
6314,48,8389
6314,48,8390
6314,48,8391
6315,48,8392
6315,48,8393
6315,48,8394
6316,48,8395
6316,48,8396
6316,48,8397
6316,48,8398
6317,48,8399
6317,48,8400
6317,48,8401
6318,48,8402
6318,48,8403
6318,48,8404
6319,48,8405
6319,48,8406
6319,48,8407
6319,48,8408
6320,48,8409
6320,48,8410
6320,48,8411
6321,48,8412
6321,48,8413
6321,48,8414
6322,48,8415
6322,48,8416
6322,48,8417
6322,48,8418
6323,48,8419
6323,48,8420
6323,48,8421
6324,48,8422
6324,48,8423
6324,48,8424
6325,48,8425
6325,48,8426
6325,48,8427
6325,49,8428
6326,49,8429
6326,49,8430
6326,49,8431
6327,49,8432
6327,49,8433
6327,49,8434
6328,49,8435
6328,49,8436
6328,49,8437
6329,49,8438
6329,49,8439
6329,49,8440
6330,49,8441
6330,49,8442
6330,49,8443
6330,49,8444
6331,49,8445
6331,49,8446
6331,49,8447
6332,49,8448
6332,49,8449
6332,49,8450
6333,49,8451
6333,49,8452
6333,49,8453
6333,49,8454
6334,49,8455
6334,49,8456
6334,49,8457
6335,49,8458
6335,49,8459
6335,49,8460
6336,49,8461
6336,49,8462
6336,49,8463
6336,49,8464
6337,49,8465
6337,49,8466
6337,49,8467
6338,49,8468
6338,49,8469
6338,49,8470
6339,49,8471
6339,49,8472
6339,49,8473
6340,49,8474
6340,49,8475
6340,49,8476
6340,49,8477
6341,49,8478
6341,49,8479
6341,49,8480
6342,49,8481
6342,49,8482
6342,49,8483
6343,49,8484
6343,49,8485
6343,49,8486
6343,49,8487
6344,49,8488
6344,49,8489
6344,49,8490
6345,49,8491
6345,49,8492
6345,49,8493
6346,49,8494
6346,49,8495
6346,49,8496
6347,49,8497
6347,49,8498
6347,49,8499
6347,49,8500
6348,49,8501
6348,49,8502
6348,49,8503
6349,49,8504
6349,49,8505
6349,49,8506
6350,49,8507
6350,49,8508
6350,49,8509
6350,49,8510
6351,49,8511
6351,49,8512
6351,49,8513
6352,49,8514
6352,49,8515
6352,49,8516
6353,49,8517
6353,49,8518
6353,49,8519
6354,49,8520
6354,49,8521
6354,49,8522
6354,49,8523
6355,49,8524
6355,49,8525
6355,49,8526
6356,49,8527
6356,49,8528
6356,49,8529
6357,49,8530
6357,49,8531
6357,49,8532
6357,49,8533
6358,49,8534
6358,49,8535
6358,49,8536
6359,49,8537
6359,49,8538
6359,49,8539
6360,49,8540
6360,49,8541
6360,49,8542
6360,49,8543
6361,49,8544
6361,49,8545
6361,49,8546
6362,49,8547
6362,49,8548
6362,49,8549
6363,49,8550
6363,49,8551
6363,49,8552
6364,49,8553
6364,49,8554
6364,49,8555
6364,49,8556
6365,49,8557
6365,49,8558
6365,49,8559
6366,49,8560
6366,49,8561
6366,49,8562
6367,49,8563
6367,49,8564
6367,49,8565
6368,49,8566
6368,49,8567
6368,49,8568
6368,49,8569
6369,49,8570
6369,49,8571
6369,49,8572
6370,49,8573
6370,49,8574
6370,49,8575
6371,49,8576
6371,49,8577
6371,49,8578
6371,49,8579
6372,49,8580
6372,49,8581
6372,49,8582
6373,49,8583
6373,49,8584
6373,49,8585
6374,49,8586
6374,49,8587
6374,49,8588
6374,49,8589
6375,49,8590
6375,49,8591
6375,49,8592
6376,49,8593
6376,49,8594
6376,49,8595
6377,49,8596
6377,49,8597
6377,49,8598
6377,49,8599
6378,50,8600
6378,50,8601
6378,50,8602
6379,50,8603
6379,50,8604
6379,50,8605
6380,50,8606
6380,50,8607
6380,50,8608
6380,50,8609
6381,50,8610
6381,50,8611
6382,50,8612
6382,50,8613
6382,50,8614
6382,50,8615
6383,50,8616
6383,50,8617
6383,50,8618
6384,50,8619
6384,50,8620
6384,50,8621
6385,50,8622
6385,50,8623
6385,50,8624
6385,50,8625
6386,50,8626
6386,50,8627
6386,50,8628
6387,50,8629
6387,50,8630
6387,50,8631
6388,50,8632
6388,50,8633
6388,50,8634
6388,50,8635
6389,50,8636
6389,50,8637
6389,50,8638
6390,50,8639
6390,50,8640
6390,50,8641
6391,50,8642
6391,50,8643
6391,50,8644
6391,50,8645
6392,50,8646
6392,50,8647
6392,50,8648
6393,50,8649
6393,50,8650
6393,50,8651
6394,50,8652
6394,50,8653
6394,50,8654
6394,50,8655
6395,50,8656
6395,50,8657
6395,50,8658
6396,50,8659
6396,50,8660
6396,50,8661
6397,50,8662
6397,50,8663
6397,50,8664
6397,50,8665
6398,50,8666
6398,50,8667
6398,50,8668
6399,50,8669
6399,50,8670
6399,50,8671
6400,50,8672
6400,50,8673
6400,50,8674
6401,50,8675
6401,50,8676
6401,50,8677
6402,50,8678
6402,50,8679
6402,50,8680
6402,50,8681
6403,50,8682
6403,50,8683
6403,50,8684
6404,50,8685
6404,50,8686
6404,50,8687
6405,50,8688
6405,50,8689
6405,50,8690
6405,50,8691
6406,50,8692
6406,50,8693
6406,50,8694
6407,50,8695
6407,50,8696
6407,50,8697
6408,50,8698
6408,50,8699
6408,50,8700
6408,50,8701
6409,50,8702
6409,50,8703
6409,50,8704
6410,50,8705
6410,50,8706
6410,50,8707
6411,50,8708
6411,50,8709
6411,50,8710
6411,50,8711
6412,50,8712
6412,50,8713
6412,50,8714
6413,50,8715
6413,50,8716
6413,50,8717
6414,50,8718
6414,50,8719
6414,50,8720
6415,50,8721
6415,50,8722
6415,50,8723
6415,50,8724
6416,50,8725
6416,50,8726
6416,50,8727
6417,50,8728
6417,50,8729
6417,50,8730
6418,50,8731
6418,50,8732
6418,50,8733
6418,50,8734
6419,50,8735
6419,50,8736
6419,50,8737
6420,50,8738
6420,50,8739
6420,50,8740
6421,50,8741
6421,50,8742
6421,50,8743
6422,50,8744
6422,50,8745
6422,50,8746
6422,50,8747
6423,50,8748
6423,50,8749
6423,50,8750
6424,50,8751
6424,50,8752
6424,50,8753
6425,50,8754
6425,50,8755
6425,50,8756
6426,50,8757
6426,50,8758
6426,50,8759
6426,50,8760
6427,50,8761
6427,50,8762
6427,50,8763
6428,50,8764
6428,50,8765
6428,50,8766
6429,50,8767
6429,50,8768
6429,50,8769
6429,50,8770
6430,50,8771
6430,51,8772
6430,51,8773
6431,51,8774
6431,51,8775
6431,51,8776
6432,51,8777
6432,51,8778
6432,51,8779
6432,51,8780
6433,51,8781
6433,51,8782
6433,51,8783
6434,51,8784
6434,51,8785
6434,51,8786
6435,51,8787
6435,51,8788
6435,51,8789
6435,51,8790
6436,51,8791
6436,51,8792
6436,51,8793
6437,51,8794
6437,51,8795
6437,51,8796
6438,51,8797
6438,51,8798
6438,51,8799
6439,51,8800
6439,51,8801
6439,51,8802
6440,51,8803
6440,51,8804
6440,51,8805
6440,51,8806
6441,51,8807
6441,51,8808
6441,51,8809
6442,51,8810
6442,51,8811
6442,51,8812
6443,51,8813
6443,51,8814
6443,51,8815
6443,51,8816
6444,51,8817
6444,51,8818
6444,51,8819
6445,51,8820
6445,51,8821
6445,51,8822
6446,51,8823
6446,51,8824
6446,51,8825
6446,51,8826
6447,51,8827
6447,51,8828
6447,51,8829
6448,51,8830
6448,51,8831
6448,51,8832
6449,51,8833
6449,51,8834
6449,51,8835
6449,51,8836
6450,51,8837
6450,51,8838
6450,51,8839
6451,51,8840
6451,51,8841
6451,51,8842
6452,51,8843
6452,51,8844
6452,51,8845
6452,51,8846
6453,51,8847
6453,51,8848
6453,51,8849
6454,51,8850
6454,51,8851
6454,51,8852
6455,51,8853
6455,51,8854
6455,51,8855
6455,51,8856
6456,51,8857
6456,51,8858
6457,51,8859
6457,51,8860
6457,51,8861
6457,51,8862
6458,51,8863
6458,51,8864
6458,51,8865
6459,51,8866
6459,51,8867
6459,51,8868
6460,51,8869
6460,51,8870
6460,51,8871
6460,51,8872
6461,51,8873
6461,51,8874
6461,51,8875
6462,51,8876
6462,51,8877
6462,51,8878
6463,51,8879
6463,51,8880
6463,51,8881
6463,51,8882
6464,51,8883
6464,51,8884
6464,51,8885
6465,51,8886
6465,51,8887
6465,51,8888
6466,51,8889
6466,51,8890
6466,51,8891
6466,51,8892
6467,51,8893
6467,51,8894
6467,51,8895
6468,51,8896
6468,51,8897
6468,51,8898
6469,51,8899
6469,51,8900
6469,51,8901
6469,51,8902
6470,51,8903
6470,51,8904
6470,51,8905
6471,51,8906
6471,51,8907
6471,51,8908
6472,51,8909
6472,51,8910
6472,51,8911
6473,51,8912
6473,51,8913
6473,51,8914
6473,51,8915
6474,51,8916
6474,51,8917
6474,51,8918
6475,51,8919
6475,51,8920
6475,51,8921
6476,51,8922
6476,51,8923
6476,51,8924
6477,51,8925
6477,51,8926
6477,51,8927
6477,51,8928
6478,51,8929
6478,51,8930
6478,51,8931
6479,51,8932
6479,51,8933
6479,51,8934
6480,51,8935
6480,51,8936
6480,51,8937
6480,51,8938
6481,51,8939
6481,51,8940
6481,51,8941
6482,51,8942
6482,51,8943
6482,52,8944
6483,52,8945
6483,52,8946
6483,52,8947
6483,52,8948
6484,52,8949
6484,52,8950
6484,52,8951
6485,52,8952
6485,52,8953
6485,52,8954
6486,52,8955
6486,52,8956
6486,52,8957
6487,52,8958
6487,52,8959
6487,52,8960
6487,52,8961
6488,52,8962
6488,52,8963
6488,52,8964
6489,52,8965
6489,52,8966
6489,52,8967
6490,52,8968
6490,52,8969
6490,52,8970
6490,52,8971
6491,52,8972
6491,52,8973
6491,52,8974
6492,52,8975
6492,52,8976
6492,52,8977
6493,52,8978
6493,52,8979
6493,52,8980
6493,52,8981
6494,52,8982
6494,52,8983
6494,52,8984
6495,52,8985
6495,52,8986
6495,52,8987
6496,52,8988
6496,52,8989
6496,52,8990
6497,52,8991
6497,52,8992
6497,52,8993
6498,52,8994
6498,52,8995
6498,52,8996
6498,52,8997
6499,52,8998
6499,52,8999
6499,52,9000
6500,52,9001
6500,52,9002
6500,52,9003
6501,52,9004
6501,52,9005
6501,52,9006
6501,52,9007
6502,52,9008
6502,52,9009
6502,52,9010
6503,52,9011
6503,52,9012
6503,52,9013
6504,52,9014
6504,52,9015
6504,52,9016
6504,52,9017
6505,52,9018
6505,52,9019
6505,52,9020
6506,52,9021
6506,52,9022
6506,52,9023
6507,52,9024
6507,52,9025
6507,52,9026
6507,52,9027
6508,52,9028
6508,52,9029
6508,52,9030
6509,52,9031
6509,52,9032
6509,52,9033
6510,52,9034
6510,52,9035
6510,52,9036
6510,52,9037
6511,52,9038
6511,52,9039
6511,52,9040
6512,52,9041
6512,52,9042
6512,52,9043
6513,52,9044
6513,52,9045
6513,52,9046
6514,52,9047
6514,52,9048
6514,52,9049
6515,52,9050
6515,52,9051
6515,52,9052
6515,52,9053
6516,52,9054
6516,52,9055
6516,52,9056
6517,52,9057
6517,52,9058
6517,52,9059
6518,52,9060
6518,52,9061
6518,52,9062
6518,52,9063
6519,52,9064
6519,52,9065
6519,52,9066
6520,52,9067
6520,52,9068
6520,52,9069
6521,52,9070
6521,52,9071
6521,52,9072
6521,52,9073
6522,52,9074
6522,52,9075
6522,52,9076
6523,52,9077
6523,52,9078
6523,52,9079
6524,52,9080
6524,52,9081
6524,52,9082
6524,52,9083
6525,52,9084
6525,52,9085
6525,52,9086
6526,52,9087
6526,52,9088
6526,52,9089
6527,52,9090
6527,52,9091
6527,52,9092
6527,52,9093
6528,52,9094
6528,52,9095
6528,52,9096
6529,52,9097
6529,52,9098
6529,52,9099
6530,52,9100
6530,52,9101
6530,52,9102
6531,52,9103
6531,52,9104
6531,52,9105
6531,52,9106
6532,52,9107
6532,52,9108
6532,52,9109
6533,52,9110
6533,52,9111
6533,52,9112
6534,52,9113
6534,52,9114
6534,52,9115
6535,53,9116
6535,53,9117
6535,53,9118
6535,53,9119
6536,53,9120
6536,53,9121
6536,53,9122
6537,53,9123
6537,53,9124
6537,53,9125
6538,53,9126
6538,53,9127
6538,53,9128
6538,53,9129
6539,53,9130
6539,53,9131
6539,53,9132
6540,53,9133
6540,53,9134
6540,53,9135
6541,53,9136
6541,53,9137
6541,53,9138
6542,53,9139
6542,53,9140
6542,53,9141
6542,53,9142
6543,53,9143
6543,53,9144
6543,53,9145
6544,53,9146
6544,53,9147
6544,53,9148
6545,53,9149
6545,53,9150
6545,53,9151
6545,53,9152
6546,53,9153
6546,53,9154
6546,53,9155
6547,53,9156
6547,53,9157
6547,53,9158
6548,53,9159
6548,53,9160
6548,53,9161
6548,53,9162
6549,53,9163
6549,53,9164
6549,53,9165
6550,53,9166
6550,53,9167
6550,53,9168
6551,53,9169
6551,53,9170
6551,53,9171
6552,53,9172
6552,53,9173
6552,53,9174
6552,53,9175
6553,53,9176
6553,53,9177
6553,53,9178
6554,53,9179
6554,53,9180
6554,53,9181
6555,53,9182
6555,53,9183
6555,53,9184
6556,53,9185
6556,53,9186
6556,53,9187
6556,53,9188
6557,53,9189
6557,53,9190
6557,53,9191
6558,53,9192
6558,53,9193
6558,53,9194
6559,53,9195
6559,53,9196
6559,53,9197
6559,53,9198
6560,53,9199
6560,53,9200
6560,53,9201
6561,53,9202
6561,53,9203
6561,53,9204
6562,53,9205
6562,53,9206
6562,53,9207
6562,53,9208
6563,53,9209
6563,53,9210
6563,53,9211
6564,53,9212
6564,53,9213
6564,53,9214
6565,53,9215
6565,53,9216
6565,53,9217
6565,53,9218
6566,53,9219
6566,53,9220
6566,53,9221
6567,53,9222
6567,53,9223
6567,53,9224
6568,53,9225
6568,53,9226
6568,53,9227
6568,53,9228
6569,53,9229
6569,53,9230
6570,53,9231
6570,53,9232
6570,53,9233
6570,53,9234
6571,53,9235
6571,53,9236
6571,53,9237
6572,53,9238
6572,53,9239
6572,53,9240
6573,53,9241
6573,53,9242
6573,53,9243
6573,53,9244
6574,53,9245
6574,53,9246
6574,53,9247
6575,53,9248
6575,53,9249
6575,53,9250
6576,53,9251
6576,53,9252
6576,53,9253
6576,53,9254
6577,53,9255
6577,53,9256
6577,53,9257
6578,53,9258
6578,53,9259
6578,53,9260
6579,53,9261
6579,53,9262
6579,53,9263
6579,53,9264
6580,53,9265
6580,53,9266
6580,53,9267
6581,53,9268
6581,53,9269
6581,53,9270
6582,53,9271
6582,53,9272
6582,53,9273
6582,53,9274
6583,53,9275
6583,53,9276
6583,53,9277
6584,53,9278
6584,53,9279
6584,53,9280
6585,53,9281
6585,53,9282
6585,53,9283
6585,53,9284
6586,53,9285
6586,53,9286
6586,53,9287
6587,54,9288
6587,54,9289
6587,54,9290
6588,54,9291
6588,54,9292
6588,54,9293
6589,54,9294
6589,54,9295
6589,54,9296
6590,54,9297
6590,54,9298
6590,54,9299
6590,54,9300
6591,54,9301
6591,54,9302
6591,54,9303
6592,54,9304
6592,54,9305
6592,54,9306
6593,54,9307
6593,54,9308
6593,54,9309
6593,54,9310
6594,54,9311
6594,54,9312
6594,54,9313
6595,54,9314
6595,54,9315
6595,54,9316
6596,54,9317
6596,54,9318
6596,54,9319
6596,54,9320
6597,54,9321
6597,54,9322
6597,54,9323
6598,54,9324
6598,54,9325
6598,54,9326
6599,54,9327
6599,54,9328
6599,54,9329
6599,54,9330
6600,54,9331
6600,54,9332
6600,54,9333
6601,54,9334
6601,54,9335
6601,54,9336
6602,54,9337
6602,54,9338
6602,54,9339
6603,54,9340
6603,54,9341
6603,54,9342
6603,54,9343
6604,54,9344
6604,54,9345
6604,54,9346
6605,54,9347
6605,54,9348
6605,54,9349
6606,54,9350
6606,54,9351
6606,54,9352
6607,54,9353
6607,54,9354
6607,54,9355
6607,54,9356
6608,54,9357
6608,54,9358
6608,54,9359
6609,54,9360
6609,54,9361
6609,54,9362
6610,54,9363
6610,54,9364
6610,54,9365
6610,54,9366
6611,54,9367
6611,54,9368
6611,54,9369
6612,54,9370
6612,54,9371
6612,54,9372
6613,54,9373
6613,54,9374
6613,54,9375
6613,54,9376
6614,54,9377
6614,54,9378
6614,54,9379
6615,54,9380
6615,54,9381
6615,54,9382
6616,54,9383
6616,54,9384
6616,54,9385
6617,54,9386
6617,54,9387
6617,54,9388
6617,54,9389
6618,54,9390
6618,54,9391
6618,54,9392
6619,54,9393
6619,54,9394
6619,54,9395
6620,54,9396
6620,54,9397
6620,54,9398
6620,54,9399
6621,54,9400
6621,54,9401
6621,54,9402
6622,54,9403
6622,54,9404
6622,54,9405
6623,54,9406
6623,54,9407
6623,54,9408
6623,54,9409
6624,54,9410
6624,54,9411
6624,54,9412
6625,54,9413
6625,54,9414
6625,54,9415
6626,54,9416
6626,54,9417
6626,54,9418
6627,54,9419
6627,54,9420
6627,54,9421
6627,54,9422
6628,54,9423
6628,54,9424
6628,54,9425
6629,54,9426
6629,54,9427
6629,54,9428
6630,54,9429
6630,54,9430
6630,54,9431
6631,54,9432
6631,54,9433
6631,54,9434
6631,54,9435
6632,54,9436
6632,54,9437
6632,54,9438
6633,54,9439
6633,54,9440
6633,54,9441
6634,54,9442
6634,54,9443
6634,54,9444
6634,54,9445
6635,54,9446
6635,54,9447
6635,54,9448
6636,54,9449
6636,54,9450
6636,54,9451
6637,54,9452
6637,54,9453
6637,54,9454
6637,54,9455
6638,54,9456
6638,54,9457
6638,54,9458
6639,54,9459
6639,55,9460
6639,55,9461
6640,55,9462
6640,55,9463
6640,55,9464
6640,55,9465
6641,55,9466
6641,55,9467
6641,55,9468
6642,55,9469
6642,55,9470
6642,55,9471
6643,55,9472
6643,55,9473
6643,55,9474
6643,55,9475
6644,55,9476
6644,55,9477
6645,55,9478
6645,55,9479
6645,55,9480
6645,55,9481
6646,55,9482
6646,55,9483
6646,55,9484
6647,55,9485
6647,55,9486
6647,55,9487
6648,55,9488
6648,55,9489
6648,55,9490
6648,55,9491
6649,55,9492
6649,55,9493
6649,55,9494
6650,55,9495
6650,55,9496
6650,55,9497
6651,55,9498
6651,55,9499
6651,55,9500
6651,55,9501
6652,55,9502
6652,55,9503
6652,55,9504
6653,55,9505
6653,55,9506
6653,55,9507
6654,55,9508
6654,55,9509
6654,55,9510
6654,55,9511
6655,55,9512
6655,55,9513
6655,55,9514
6656,55,9515
6656,55,9516
6656,55,9517
6657,55,9518
6657,55,9519
6657,55,9520
6657,55,9521
6658,55,9522
6658,55,9523
6658,55,9524
6659,55,9525
6659,55,9526
6659,55,9527
6660,55,9528
6660,55,9529
6660,55,9530
6660,55,9531
6661,55,9532
6661,55,9533
6661,55,9534
6662,55,9535
6662,55,9536
6662,55,9537
6663,55,9538
6663,55,9539
6663,55,9540
6664,55,9541
6664,55,9542
6664,55,9543
6665,55,9544
6665,55,9545
6665,55,9546
6665,55,9547
6666,55,9548
6666,55,9549
6666,55,9550
6667,55,9551
6667,55,9552
6667,55,9553
6668,55,9554
6668,55,9555
6668,55,9556
6668,55,9557
6669,55,9558
6669,55,9559
6669,55,9560
6670,55,9561
6670,55,9562
6670,55,9563
6671,55,9564
6671,55,9565
6671,55,9566
6671,55,9567
6672,55,9568
6672,55,9569
6672,55,9570
6673,55,9571
6673,55,9572
6673,55,9573
6674,55,9574
6674,55,9575
6674,55,9576
6674,55,9577
6675,55,9578
6675,55,9579
6675,55,9580
6676,55,9581
6676,55,9582
6676,55,9583
6677,55,9584
6677,55,9585
6677,55,9586
6678,55,9587
6678,55,9588
6678,55,9589
6678,55,9590
6679,55,9591
6679,55,9592
6679,55,9593
6680,55,9594
6680,55,9595
6680,55,9596
6681,55,9597
6681,55,9598
6681,55,9599
6681,55,9600
6682,55,9601
6682,55,9602
6682,55,9603
6683,55,9604
6683,55,9605
6683,55,9606
6684,55,9607
6684,55,9608
6684,55,9609
6685,55,9610
6685,55,9611
6685,55,9612
6685,55,9613
6686,55,9614
6686,55,9615
6686,55,9616
6687,55,9617
6687,55,9618
6687,55,9619
6688,55,9620
6688,55,9621
6688,55,9622
6688,55,9623
6689,55,9624
6689,55,9625
6689,55,9626
6690,55,9627
6690,55,9628
6690,55,9629
6691,55,9630
6691,55,9631
6691,56,9632
6692,56,9633
6692,56,9634
6692,56,9635
6692,56,9636
6693,56,9637
6693,56,9638
6693,56,9639
6694,56,9640
6694,56,9641
6694,56,9642
6695,56,9643
6695,56,9644
6695,56,9645
6695,56,9646
6696,56,9647
6696,56,9648
6696,56,9649
6697,56,9650
6697,56,9651
6697,56,9652
6698,56,9653
6698,56,9654
6698,56,9655
6698,56,9656
6699,56,9657
6699,56,9658
6699,56,9659
6700,56,9660
6700,56,9661
6700,56,9662
6701,56,9663
6701,56,9664
6701,56,9665
6702,56,9666
6702,56,9667
6702,56,9668
6702,56,9669
6703,56,9670
6703,56,9671
6703,56,9672
6704,56,9673
6704,56,9674
6704,56,9675
6705,56,9676
6705,56,9677
6705,56,9678
6706,56,9679
6706,56,9680
6706,56,9681
6706,56,9682
6707,56,9683
6707,56,9684
6707,56,9685
6708,56,9686
6708,56,9687
6708,56,9688
6709,56,9689
6709,56,9690
6709,56,9691
6709,56,9692
6710,56,9693
6710,56,9694
6710,56,9695
6711,56,9696
6711,56,9697
6711,56,9698
6712,56,9699
6712,56,9700
6712,56,9701
6712,56,9702
6713,56,9703
6713,56,9704
6713,56,9705
6714,56,9706
6714,56,9707
6714,56,9708
6715,56,9709
6715,56,9710
6715,56,9711
6715,56,9712
6716,56,9713
6716,56,9714
6716,56,9715
6717,56,9716
6717,56,9717
6717,56,9718
6718,56,9719
6718,56,9720
6718,56,9721
6718,56,9722
6719,56,9723
6719,56,9724
6719,56,9725
6720,56,9726
6720,56,9727
6720,56,9728
6721,56,9729
6721,56,9730
6721,56,9731
6722,56,9732
6722,56,9733
6722,56,9734
6723,56,9735
6723,56,9736
6723,56,9737
6723,56,9738
6724,56,9739
6724,56,9740
6724,56,9741
6725,56,9742
6725,56,9743
6725,56,9744
6726,56,9745
6726,56,9746
6726,56,9747
6726,56,9748
6727,56,9749
6727,56,9750
6727,56,9751
6728,56,9752
6728,56,9753
6728,56,9754
6729,56,9755
6729,56,9756
6729,56,9757
6729,56,9758
6730,56,9759
6730,56,9760
6730,56,9761
6731,56,9762
6731,56,9763
6731,56,9764
6732,56,9765
6732,56,9766
6732,56,9767
6732,56,9768
6733,56,9769
6733,56,9770
6733,56,9771
6734,56,9772
6734,56,9773
6734,56,9774
6735,56,9775
6735,56,9776
6735,56,9777
6736,56,9778
6736,56,9779
6736,56,9780
6736,56,9781
6737,56,9782
6737,56,9783
6737,56,9784
6738,56,9785
6738,56,9786
6738,56,9787
6739,56,9788
6739,56,9789
6739,56,9790
6740,56,9791
6740,56,9792
6740,56,9793
6740,56,9794
6741,56,9795
6741,56,9796
6741,56,9797
6742,56,9798
6742,56,9799
6742,56,9800
6743,56,9801
6743,56,9802
6743,56,9803
6743,57,9804
6744,57,9805
6744,57,9806
6744,57,9807
6745,57,9808
6745,57,9809
6745,57,9810
6746,57,9811
6746,57,9812
6746,57,9813
6746,57,9814
6747,57,9815
6747,57,9816
6747,57,9817
6748,57,9818
6748,57,9819
6748,57,9820
6749,57,9821
6749,57,9822
6749,57,9823
6750,57,9824
6750,57,9825
6750,57,9826
6750,57,9827
6751,57,9828
6751,57,9829
6751,57,9830
6752,57,9831
6752,57,9832
6752,57,9833
6753,57,9834
6753,57,9835
6753,57,9836
6753,57,9837
6754,57,9838
6754,57,9839
6754,57,9840
6755,57,9841
6755,57,9842
6755,57,9843
6756,57,9844
6756,57,9845
6756,57,9846
6756,57,9847
6757,57,9848
6757,57,9849
6757,57,9850
6758,57,9851
6758,57,9852
6758,57,9853
6759,57,9854
6759,57,9855
6759,57,9856
6760,57,9857
6760,57,9858
6760,57,9859
6761,57,9860
6761,57,9861
6761,57,9862
6761,57,9863
6762,57,9864
6762,57,9865
6762,57,9866
6763,57,9867
6763,57,9868
6763,57,9869
6764,57,9870
6764,57,9871
6764,57,9872
6764,57,9873
6765,57,9874
6765,57,9875
6765,57,9876
6766,57,9877
6766,57,9878
6766,57,9879
6767,57,9880
6767,57,9881
6767,57,9882
6767,57,9883
6768,57,9884
6768,57,9885
6768,57,9886
6769,57,9887
6769,57,9888
6769,57,9889
6770,57,9890
6770,57,9891
6770,57,9892
6770,57,9893
6771,57,9894
6771,57,9895
6771,57,9896
6772,57,9897
6772,57,9898
6772,57,9899
6773,57,9900
6773,57,9901
6773,57,9902
6773,57,9903
6774,57,9904
6774,57,9905
6774,57,9906
6775,57,9907
6775,57,9908
6775,57,9909
6776,57,9910
6776,57,9911
6776,57,9912
6776,57,9913
6777,57,9914
6777,57,9915
6777,57,9916
6778,57,9917
6778,57,9918
6778,57,9919
6779,57,9920
6779,57,9921
6779,57,9922
6780,57,9923
6780,57,9924
6780,57,9925
6781,57,9926
6781,57,9927
6781,57,9928
6781,57,9929
6782,57,9930
6782,57,9931
6782,57,9932
6783,57,9933
6783,57,9934
6783,57,9935
6784,57,9936
6784,57,9937
6784,57,9938
6784,57,9939
6785,57,9940
6785,57,9941
6785,57,9942
6786,57,9943
6786,57,9944
6786,57,9945
6787,57,9946
6787,57,9947
6787,57,9948
6787,57,9949
6788,57,9950
6788,57,9951
6788,57,9952
6789,57,9953
6789,57,9954
6789,57,9955
6790,57,9956
6790,57,9957
6790,57,9958
6790,57,9959
6791,57,9960
6791,57,9961
6791,57,9962
6792,57,9963
6792,57,9964
6792,57,9965
6793,57,9966
6793,57,9967
6793,57,9968
6794,57,9969
6794,57,9970
6794,57,9971
6794,57,9972
6795,57,9973
6795,57,9974
6795,57,9975
6796,58,9976
6796,58,9977
6796,58,9978
6797,58,9979
6797,58,9980
6797,58,9981
6798,58,9982
6798,58,9983
6798,58,9984
6798,58,9985
6799,58,9986
6799,58,9987
6799,58,9988
6800,58,9989
6800,58,9990
6800,58,9991
6801,58,9992
6801,58,9993
6801,58,9994
6801,58,9995
6802,58,9996
6802,58,9997
6802,58,9998
6803,58,9999
6803,58,10000
6803,58,10001
6804,58,10002
6804,58,10003
6804,58,10004
6805,58,10005
6805,58,10006
6805,58,10007
6805,58,10008
